worker,peer,time,bytes_sent,bytes_received
74,106,24,279055600,515934944
74,138,24,375119760,368820176
74,10,25,691931008,769866968
74,42,25,368356984,493665832
74,106,25,295308528,536999920
74,138,25,398057360,391298200
74,10,26,712640384,793854008
74,42,26,383299192,501680512
74,106,26,311561456,558547744
74,138,26,420732816,414341840
74,10,27,731776896,817447024
74,42,27,396799608,509175360
74,106,27,327814384,580567728
74,138,27,443539344,437542504
74,10,28,752617344,841039872
74,42,28,412397176,518184816
74,106,28,344198384,602194552
74,138,28,468311952,461317104
74,10,29,773851008,865288248
74,42,29,430222968,527795192
74,106,29,360844528,624214592
74,138,29,490332048,483573864
74,10,30,792987520,887675552
74,42,30,450408056,539374848
74,106,30,379325680,642171144
74,138,30,512876432,505725256
46,14,1,56186808,64285256
46,78,1,9430832,67669384
46,110,1,23098272,55491040
46,142,1,38091576,34249544
46,14,2,80041912,96480088
46,78,2,11134768,82090016
46,110,2,32404384,73108856
46,142,2,57490232,47372768
46,14,3,96032696,116608736
46,78,3,14149424,104422520
46,110,3,45118368,97588744
46,142,3,73743160,61719552
46,14,4,109795256,132642440
46,78,4,16639792,121663856
46,110,4,63075232,131690592
46,142,4,84884280,71302416
46,14,5,126834616,152186096
46,78,5,20440880,146633168
46,110,5,75527072,155811376
46,142,5,97336120,81192256
46,14,6,140990392,167629016
46,78,6,23979824,169279888
46,110,6,87323552,177582056
46,142,6,113720120,93988232
46,14,7,154228664,182994600
46,78,7,27387696,188108232
46,110,7,102396832,204310688
46,142,7,133249848,109473144
46,14,8,165238712,196293032
46,78,8,32499504,209153464
46,110,8,120484768,235283408
46,142,8,153172792,125522192
46,14,9,177559480,211408704
46,78,9,38004528,227157896
46,110,9,137655200,264388208
46,142,9,173488952,142303064
46,14,10,191846328,228896200
46,78,10,43640624,242686248
46,110,10,146174880,278332448
46,142,10,202980152,168201992
46,14,11,201938872,241892000
46,78,11,59107120,268916976
46,110,11,162689952,304483832
46,142,11,220805944,185069744
46,14,12,210589624,253054632
46,78,12,71952176,288259360
46,110,12,177632160,326380472
46,142,12,242563896,208163896
46,14,13,220682168,265626168
46,78,13,84928304,309653560
46,110,13,193360800,347821144
46,142,13,263273272,232173184
46,14,14,233265080,281102840
46,78,14,94103344,324996568
46,110,14,209613728,370148664
46,142,14,282540856,255589480
46,14,15,243750840,294628608
46,78,15,109963056,344776672
46,110,15,227963808,391801608
46,142,15,300104504,272924952
46,14,16,255940536,309592240
46,78,16,124249904,363522480
46,110,16,254178208,417360200
46,142,16,319241016,293430080
46,14,17,273766328,325012984
46,78,17,139585328,383416552
46,110,17,275936160,441346320
46,142,17,337853240,314306728
46,14,18,290150328,336731648
46,78,18,150333232,397305768
46,110,18,293499808,464153880
46,142,18,359217976,338332128
46,14,19,309811128,351327488
46,78,19,163702576,412703800
46,110,19,314209184,484763568
46,142,19,385432376,369034952
46,14,20,325015480,362760896
46,78,20,180217648,431007968
46,110,20,336229280,507765296
46,142,20,405093176,389867768
46,14,21,340613048,375110888
46,78,21,198567728,449372952
46,110,21,359166880,531067376
46,142,21,429210424,415752696
46,14,22,353851320,384971768
46,78,22,212985648,463498192
46,110,22,381973408,553361088
46,142,22,457259832,444007832
46,14,23,376526776,401736712
46,78,23,231204656,481561992
46,110,23,407401376,578208128
46,142,23,479804216,464872712
46,14,24,400644024,418199024
46,78,24,245753648,496160728
46,110,24,430863264,602529432
46,142,24,506673976,489335464
46,14,25,423581624,433107632
46,78,25,263972656,514612592
46,110,25,446985120,624031088
46,142,25,529742648,510040272
46,14,26,444946360,445864512
46,78,26,280356656,531329752
46,110,26,466383776,648516184
46,142,26,552942392,530385888
46,14,27,472602552,461275576
46,78,27,296871728,548271352
46,110,27,487617440,674261600
46,142,27,579943224,554707976
46,14,28,497637304,474114992
46,78,28,312338224,563772192
46,110,28,508326816,698024728
46,142,28,607861560,579500160
46,14,29,528832440,488684768
46,78,29,329508656,581463856
46,110,29,528380832,720721624
46,142,29,629357368,599719696
46,14,30,560551864,503586136
46,78,30,350349104,600334192
46,110,30,550794144,747006504
46,142,30,652163896,619992584
114,18,1,96718408,106668824
114,50,1,7779408,67824648
114,82,1,129531632,37837688
114,146,1,10086352,119311384
114,18,2,116248136,126511600
114,50,2,8827984,89451024
114,82,2,154959600,43832408
114,146,2,11659216,151479408
114,18,3,136695368,147691048
114,50,3,9745488,109768216
114,82,3,178028272,50083424
114,146,3,13232080,178217512
114,18,4,160943688,171546208
114,50,4,10925136,132117592
114,82,4,203849456,56472000
114,146,4,14936016,208903008
114,18,5,185060936,195400752
114,50,5,11973712,153637712
114,82,5,232161008,63593264
114,146,5,16115664,233852328
114,18,6,205639240,216504208
114,50,6,13153360,173861616
114,82,6,258506480,69728440
114,146,6,17557456,258436112
114,18,7,228970056,239835304
114,50,7,15119440,198635032
114,82,7,293240560,81092464
114,146,7,18868176,283206016
114,18,8,249810504,260805680
114,50,8,17740880,220365472
114,82,8,321945328,92383968
114,146,8,20309968,305750344
114,18,9,269078088,280204896
114,50,9,21017680,241626760
114,82,9,350387952,105585384
114,146,9,21620688,328820328
114,18,10,293326408,304431688
114,50,10,25474128,263806080
114,82,10,373587696,117340248
114,146,10,22669264,348086880
114,18,11,312462920,323589168
114,50,11,31241296,285403776
114,82,11,397967088,132030208
114,146,11,24111056,368616760
114,18,12,334745160,340913248
114,50,12,39367760,303466224
114,82,12,413564656,140993328
114,146,12,26208208,400808344
114,18,13,356765256,359435344
114,50,13,49591376,321736328
114,82,13,432045808,150526960
114,146,13,28567504,433542928
114,18,14,378392136,377584872
114,50,14,59421776,336600240
114,82,14,447119088,159174416
114,146,14,31451088,466540352
114,18,15,398052936,395892936
114,50,15,73184336,353431008
114,82,15,464420592,169621736
114,146,15,34858960,497673224
114,18,16,423087688,415111656
114,50,16,90092624,370969256
114,82,16,483950320,181350536
114,146,16,39184336,529513056
114,18,17,445107784,431896208
114,50,17,111326288,388477024
114,82,17,503480048,192604392
114,146,17,44820432,562200080
114,18,18,467127880,448226664
114,50,18,136098896,408472456
114,82,18,524713712,204531568
114,146,18,49539024,593192552
114,18,19,489016904,464524696
114,50,19,158381136,426878360
114,82,19,545029872,215004952
114,146,19,54126544,620848632
114,18,20,509857352,481318600
114,50,20,181974096,446891024
114,82,20,576487152,229683328
114,146,20,59500496,651256136
114,18,21,529387080,497014920
114,50,21,201503824,464945880
114,82,21,595754736,238797040
114,146,21,65660880,684155960
114,18,22,549834312,513883448
114,50,22,223523920,485723480
114,82,22,620527344,250667744
114,146,22,70379472,710576200
114,18,23,565169736,531858624
114,50,23,248034384,508997488
114,82,23,648183536,263662096
114,146,23,76015568,738289088
114,18,24,581422664,547677848
114,50,24,267301968,529271880
114,82,24,673087216,275867288
114,146,24,81782736,767387240
114,18,25,600559176,565378192
114,50,25,286831696,548465672
114,82,25,695238384,286805480
114,146,25,87156688,794125368
114,18,26,621137480,581787168
114,50,26,306230352,568301512
114,82,26,720010992,299078728
114,146,26,93579216,822272352
114,18,27,641191496,594864056
114,50,27,330085456,591456896
114,82,27,743341808,311831264
114,146,27,101181392,853500456
114,18,28,667799112,612279152
114,50,28,352498768,613871296
114,82,28,770998000,327104768
114,146,28,107472848,876307736
114,18,29,690212424,628502544
114,50,29,372552784,634346400
114,82,29,799178480,343643824
114,146,29,114026448,897541456
114,18,30,712625736,645591840
114,50,30,395883600,657125000
114,82,30,824737520,359306840
114,146,30,121890768,918381208
146,18,1,52090384,60118216
146,50,1,75098992,190533296
146,82,1,67301920,68023248
146,114,1,122119784,9881152
146,18,2,69785104,90743896
146,50,2,83356528,215569328
146,82,2,88404512,100660176
146,114,2,154232424,11501464
146,18,3,80795152,108876192
146,50,3,90172272,235623736
146,82,3,105968160,132797208
146,114,3,179267176,12936432
146,18,4,94819856,133518088
146,50,4,97905520,260657736
146,82,4,123007520,165893848
146,114,4,211641960,14789872
146,18,5,107795984,155407112
146,50,5,105114480,283333720
146,82,5,140309024,196982472
146,114,5,236676712,15936688
146,18,6,121558544,178082208
146,50,6,110750576,302601248
146,82,6,159314464,227209648
146,114,6,261187176,17306496
146,18,7,135714320,201806488
146,50,7,118352752,324621344
146,82,7,176615968,254878176
146,114,7,283207272,18525712
146,18,8,149214736,222623992
146,50,8,127658864,347821424
146,82,8,194966048,290582248
146,114,8,308504168,20062040
146,18,9,164550160,245847184
146,50,9,135916400,368005480
146,82,9,212136480,326265216
146,114,9,331572840,21440536
146,18,10,179099152,265638888
146,50,10,146008944,388190344
146,82,10,227602976,356264832
146,114,10,348087912,22378840
146,18,11,196924944,288837768
146,50,11,158067568,412267912
146,82,11,245428768,390983904
146,114,11,371418728,23842768
146,18,12,213833232,313899392
146,50,12,171436912,434066520
146,82,12,259191328,416018904
146,114,12,403662440,25942368
146,18,13,229299728,337858976
146,50,13,187689840,458052752
146,82,13,274919968,444199552
146,114,13,436299368,28285232
146,18,14,246208016,361976528
146,50,14,208923504,484135328
146,82,14,287896096,468224992
146,114,14,469329512,31165304
146,18,15,264295952,386748720
146,50,15,231074672,508595640
146,82,15,302838304,494815288
146,114,15,500524648,34446472
146,18,16,279631376,407458736
146,50,16,256764784,535123088
146,82,16,315945504,518631296
146,114,16,530146920,38427024
146,18,17,298374672,430348720
146,50,17,283372400,561263304
146,82,17,329183776,541979040
146,114,17,562521704,43739736
146,18,18,318821904,455169056
146,50,18,309062512,587248448
146,82,18,342815264,567568016
146,114,18,595945064,48754160
146,18,19,336123408,476352152
146,50,19,331737968,610751048
146,82,19,357495328,593621104
146,114,19,622683752,53170560
146,18,20,355390992,499092600
146,50,20,354151280,633951208
146,82,20,372044320,620491168
146,114,20,651388520,58476032
146,18,21,374789648,522801512
146,50,21,377744240,657311208
146,82,21,386069024,643036000
146,114,21,684156520,64486680
146,18,22,394450448,545568832
146,50,22,401075056,681399384
146,82,22,401928736,668726224
146,114,22,713385576,69773328
146,18,23,415159824,571588280
146,50,23,425847664,706171936
146,82,23,416346656,692711480
146,114,23,740910696,75449488
146,18,24,437573136,597335256
146,50,24,447998832,727798064
146,82,24,433779232,718139920
146,114,24,770139752,81176328
146,18,25,456840720,621078416
146,50,25,467397488,747327624
146,82,25,451211808,740854472
146,114,25,794125928,85928664
146,18,26,478991888,646796264
146,50,26,489155440,769347664
146,82,26,470086176,765587456
146,114,26,822830696,92344752
146,18,27,498783760,670388528
146,50,27,511961968,792416672
146,82,27,491057696,791016064
146,114,27,856385128,100349296
146,18,28,516216336,689918144
146,50,28,529787760,809849776
146,82,28,510194208,810283984
146,114,28,879060584,106674160
146,18,29,531813904,708530368
146,50,29,548268912,828429504
146,82,29,529068576,829813264
146,114,29,899376744,113085904
146,18,30,548328976,725701832
146,50,30,568585072,849040640
146,82,30,550040096,850784200
146,114,30,921134696,120742928
151,23,1,38569696,35057528
151,55,1,39368408,28836976
151,87,1,145603112,32074480
151,119,1,76391584,69249208
151,23,2,55215840,49780792
151,55,2,54310616,41004520
151,87,2,215333416,43685992
151,119,2,87532704,80051288
151,23,3,67143392,60787040
151,55,3,65320664,50475888
151,87,3,254261800,52539064
151,119,3,98149536,90507296
151,23,4,82216672,73658312
151,55,4,80787160,62762168
151,87,4,293190184,61826536
151,119,4,109028512,101013984
151,23,5,94799584,84986016
151,55,5,92321496,72394264
151,87,5,333953576,71830768
151,119,5,119514272,110856040
151,23,6,110659296,99199584
151,55,6,109229784,86489096
151,87,6,369605160,80725832
151,119,6,130655392,121649432
151,23,7,123897568,111920264
151,55,7,121288408,96914696
151,87,7,408664616,93140984
151,119,7,141665440,132877224
151,23,8,140674784,126555200
151,55,8,137934552,110647528
151,87,8,441432616,105350864
151,119,8,153724064,144713176
151,23,9,158893792,143874728
151,55,9,155760344,125469256
151,87,9,470137384,116698840
151,119,9,166306976,157234032
151,23,10,175408864,156337448
151,55,10,172930776,140513976
151,87,10,501594664,132382128
151,119,10,177841312,169704208
151,23,11,192186080,168871336
151,55,11,190363352,155416792
151,87,11,536984104,153065360
151,119,11,186098848,184675256
151,23,12,210667232,184259232
151,55,12,214087384,175862552
151,87,12,566999592,174476936
151,119,12,192259232,199689568
151,23,13,229279456,199515360
151,55,13,239908568,198626560
151,87,13,594917928,198258888
151,119,13,198550688,220529264
151,23,14,254183136,219583192
151,55,14,258914008,216005424
151,87,14,621918760,226668648
151,119,14,205497504,240100400
151,23,15,271353568,233594040
151,55,15,280147672,236921672
151,87,15,652851752,265414488
151,119,15,213623968,262629608
151,23,16,296519392,254096272
151,55,16,303478488,259990120
151,87,16,669891112,292079872
151,119,16,224371872,291861496
151,23,17,327845600,278513896
151,55,17,321697496,279257704
151,87,17,687323688,320264056
151,119,17,233415840,316915856
151,23,18,349079264,294522984
151,55,18,341227224,299180648
151,87,18,711703080,361775704
151,119,18,247178400,357182168
151,23,19,380274400,317887912
151,55,19,359970520,317531592
151,87,19,728349224,390282096
151,119,19,259105952,393808368
151,23,20,400328416,332744392
151,55,20,378975960,335881840
151,87,20,740801064,410869144
151,119,20,267101344,418795784
151,23,21,429033184,354132032
151,55,21,400078552,357377536
151,87,21,751811112,429221952
151,119,21,274441376,442142192
151,23,22,448431840,368629408
151,55,22,415151832,373137392
151,87,22,764787240,449376912
151,119,22,282567840,467764472
151,23,23,470714080,386471664
151,55,23,434026200,391193640
151,87,23,781564456,467810576
151,119,23,292791456,490462528
151,23,24,492209888,405152040
151,55,24,456046296,413214432
151,87,24,793098792,481128160
151,119,24,304325792,515467096
151,23,25,514754272,427391592
151,55,25,474920664,432175736
151,87,25,806599208,496551352
151,119,25,311534752,531482336
151,23,26,539002592,450895640
151,55,26,495367896,453396256
151,87,26,820361768,511577328
151,119,26,322413728,553077808
151,23,27,558270176,470293880
151,55,27,513717976,471278632
151,87,27,836745768,529819168
151,119,27,332768416,572748472
151,23,28,578979552,491746024
151,55,28,533903064,492119384
151,87,28,849721896,549615776
151,119,28,343516320,589888448
151,23,29,597591776,510009280
151,55,29,553170648,510207488
151,87,29,865581608,571559936
151,119,29,355968160,608435200
151,23,30,617121504,529931944
151,55,30,572700376,530654136
151,87,30,879606312,589953872
151,119,30,372090016,629538352
33,1,1,40982456,18223080
33,65,1,89390240,8576504
33,97,1,67756760,60467032
33,129,1,51090344,49714184
33,1,2,49633208,21815568
33,65,2,106691744,10177992
33,97,2,95019736,96146336
33,129,2,69309352,67246568
33,1,3,65755064,28062240
33,65,3,131857568,12864208
33,97,3,116253400,120620432
33,129,3,88314792,85035248
33,1,4,87381944,37611800
33,65,4,153091232,15188248
33,97,4,143647448,150561000
33,129,4,99193768,96203672
33,1,5,100620216,43825168
33,65,5,176290976,18007504
33,97,5,166191832,174809848
33,129,5,116102056,112609512
33,1,6,121984952,54318824
33,65,6,194509984,20341680
33,97,6,192930520,201187192
33,129,6,126456744,122607952
33,1,7,143218616,64899360
33,65,7,213777568,22774320
33,97,7,215868120,224116272
33,129,7,140874664,136368296
33,1,8,163927992,75695648
33,65,8,235011232,25592128
33,97,8,241820376,249463512
33,129,8,153326504,148388144
33,1,9,181884856,84396680
33,65,9,256507040,28519984
33,97,9,264626904,272089960
33,129,9,166695848,161352088
