worker,time,bytes_sent,bytes_received
66,19,1584859504,1558729184
66,20,1660261688,1635173448
66,21,1725750776,1706663408
66,22,1799456376,1780757568
66,23,1885490120,1858588656
66,24,1939013632,1931922616
66,25,2022472576,2008935264
66,26,2108449024,2074001144
66,27,2190271960,2145664112
66,28,2255834960,2236320496
66,29,2312978888,2310356736
66,30,2397541592,2387423640
140,1,44634440,33099528
140,2,84836440,69206856
140,3,125802952,112392008
140,4,166233760,156836224
140,5,207299488,203330056
140,6,245111496,251507912
140,7,284029088,298728640
140,8,326399352,343518176
140,9,369252968,386539704
140,10,408648176,430094096
140,11,448654608,475194952
140,12,487172440,523283032
140,13,527173408,567803240
140,14,566639624,611322880
140,15,606261048,655135016
140,16,645918400,701801160
140,17,685416272,753187784
140,18,724779680,799616456
140,19,766857304,843764528
140,20,808632328,887760144
140,21,854215848,930523928
140,22,903137264,975953480
140,23,944939496,1024411944
140,24,996117456,1072180016
140,25,1043827312,1118726032
140,26,1089825936,1163325408
140,27,1134625808,1203970072
140,28,1176858320,1249066584
140,29,1218194992,1295366384
140,30,1257670008,1344922736
124,1,87333848,75286144
124,2,162403168,165112824
124,3,234815184,254079392
124,4,312788400,339367344
124,5,394761944,415005072
124,6,475225800,493754552
124,7,555572624,572205744
124,8,638355264,649772208
124,9,717888952,729237000
124,10,795375144,813199280
124,11,873163400,888722616
124,12,950311984,965499920
124,13,1030064200,1043382048
124,14,1111093280,1118476776
124,15,1200073528,1193614944
124,16,1286590064,1267399232
124,17,1371372312,1339721040
124,18,1454886032,1407092136
124,19,1533150384,1472780656
124,20,1613442824,1541453504
124,21,1695463640,1613070136
124,22,1766370744,1696283800
124,23,1844652528,1773507088
124,24,1915862312,1866087864
124,25,1990171240,1958975616
124,26,2060518160,2045628280
124,27,2134482640,2142178024
124,28,2205227280,2226269176
124,29,2272907312,2306334888
124,30,2357657960,2382131200
31,1,64125088,39699872
31,2,124217688,80497768
31,3,179446592,130906992
31,4,233893040,184608968
31,5,288276168,237668032
31,6,341829784,291485848
31,7,396069168,347319280
31,8,452125376,400939472
31,9,505723768,455995328
31,10,559412440,508968960
31,11,614517808,561838336
31,12,670025384,617451672
31,13,723078856,671692304
31,14,778699968,726116832
31,15,833893304,781470976
31,16,889159704,836186552
31,17,943449016,891854912
31,18,999225536,948211072
31,19,1055778712,1003042488
31,20,1110331272,1058238800
31,21,1167343632,1111444112
31,22,1221645224,1170951120
31,23,1277048744,1231357448
31,24,1332042664,1290146248
31,25,1387255800,1345913072
31,26,1442198104,1399842384
31,27,1497318728,1455906048
31,28,1553677792,1511115392
31,29,1610108392,1568336008
31,30,1665739416,1622340616
118,1,83615760,62013192
118,2,157206816,138596520
118,3,227361448,222324224
118,4,300559192,298612104
118,5,374887960,373524384
118,6,450376824,446148824
118,7,528853552,514297496
118,8,607327696,577321696
118,9,682437104,649507392
118,10,757899576,724832352
118,11,833148352,794602784
118,12,907314552,867094008
118,13,980985672,939095808
118,14,1057917976,1007942416
118,15,1132886792,1077429040
118,16,1208496096,1148056688
118,17,1285264272,1220983760
118,18,1360609000,1292011056
118,19,1435190696,1359202600
118,20,1506684672,1435884336
118,21,1581566576,1508728872
118,22,1657649848,1580264416
118,23,1735008280,1646885448
118,24,1813682416,1715720472
118,25,1890920720,1786763696
118,26,1966260696,1856295208
118,27,2041986272,1928944264
118,28,2118241688,1996956824
118,29,2196568776,2065070744
118,30,2274848888,2136570088
130,1,114163176,132278728
130,2,206823256,275257144
130,3,308774448,365057760
130,4,413555752,436890896
130,5,518491928,508821744
130,6,587290512,588961304
130,7,665542368,663513032
130,8,740113712,744570624
130,9,802250424,818556184
130,10,892314824,891160352
130,11,976516688,950180832
130,12,1046970488,1044628136
130,13,1108205832,1120449760
130,14,1201644560,1194001936
130,15,1276778992,1270218864
130,16,1340257848,1348147328
130,17,1385835000,1420516920
130,18,1487822784,1498194880
130,19,1574668248,1579196000
130,20,1653492848,1651818056
130,21,1731026912,1719651992
130,22,1777141920,1805818272
130,23,1849158120,1885132472
130,24,1919057176,1956906936
130,25,2003730104,2034336432
130,26,2106480720,2097777656
130,27,2175030952,2132746160
130,28,2251481160,2255827080
130,29,2329593448,2318399504
130,30,2394237008,2410993312
105,1,62467016,35183784
105,2,120321624,70107400
105,3,173619536,116333352
105,4,223050808,170510272
105,5,273952136,222089480
105,6,324250368,273673032
105,7,375363744,327980272
105,8,427859848,379938856
105,9,480452768,429133208
105,10,533028840,480263536
105,11,584736896,528881584
105,12,638345592,578542192
105,13,691206368,625978672
105,14,743356064,675779736
105,15,795245784,726500280
105,16,847025144,778308272
105,17,898209720,828407624
105,18,948839016,881416008
105,19,999128784,929233312
105,20,1050000704,983775128
105,21,1100351696,1036583688
105,22,1152455864,1092024712
105,23,1204245256,1145190928
105,24,1255660344,1197434768
105,25,1308242992,1248378304
105,26,1358370640,1302368432
105,27,1408454512,1352139088
105,28,1458449720,1405147472
105,29,1510548680,1456296624
105,30,1563359584,1505852976
45,1,125728352,78322656
45,2,213717064,142972264
45,3,302922912,225147712
45,4,414490184,316730816
45,5,516360792,401099984
45,6,604072912,468408816
45,7,669220648,584812368
45,8,755455536,714168000
45,9,823979936,801874808
45,10,899764392,887303384
45,11,961451720,959598768
45,12,1050205168,1031579296
45,13,1122267584,1107809256
45,14,1200722312,1187843112
45,15,1271245808,1257999808
45,16,1341226008,1336933352
45,17,1417040368,1408287896
45,18,1496571952,1478358064
45,19,1562977080,1566496520
45,20,1641962968,1636657912
45,21,1719009392,1714615336
45,22,1794258464,1783474064
45,23,1877356056,1869002440
45,24,1940061400,1936120136
45,25,2028309168,2016424864
45,26,2090103640,2089666152
45,27,2177357120,2169566792
45,28,2255853272,2221062016
45,29,2321359976,2323953808
45,30,2396843040,2393940256
85,1,151137568,90154656
85,2,265291440,188609968
85,3,366654496,295795272
85,4,457646920,391538480
85,5,512846728,522561512
85,6,565930840,597388360
85,7,680817776,670994544
85,8,746014200,748097648
85,9,812350968,824007600
85,10,904938864,889428216
85,11,968772976,977408696
85,12,1057161760,1039970984
85,13,1121227064,1129055512
85,14,1208094784,1194145912
85,15,1286993664,1281945392
85,16,1359166248,1353628080
85,17,1438451240,1425988984
85,18,1512797264,1510654992
85,19,1590997128,1574564440
85,20,1665845440,1658563272
85,21,1733487544,1738226440
85,22,1816165280,1787740800
85,23,1893727544,1887819320
85,24,1959718248,1962028080
85,25,2008742992,2042636792
85,26,2101029064,2113777032
85,27,2166523176,2191536080
85,28,2271199728,2257195640
85,29,2333173840,2348878296
85,30,2415057120,2419908080
136,1,48712208,28368688
136,2,96583184,58513960
136,3,142706528,99745760
136,4,186382472,142693440
136,5,232524664,183580616
136,6,278009160,237411464
136,7,325376336,294639320
136,8,373980824,346166656
136,9,418068112,397956272
136,10,462191368,451200680
136,11,507253744,495826592
136,12,552849624,542020688
136,13,597459472,590163792
136,14,643107896,637468504
136,15,689230040,686305200
136,16,731526736,734714736
136,17,773755208,782814400
136,18,816742376,831643856
136,19,859957912,875816544
136,20,905481080,924870440
136,21,949600224,970302888
136,22,995481248,1019804216
136,23,1039569344,1065799936
136,24,1084339728,1108171312
136,25,1127683888,1153314160
136,26,1170386608,1201118432
136,27,1213632856,1250112960
136,28,1258427296,1302236672
136,29,1305174504,1353087536
136,30,1351460496,1405787496
95,1,74748296,39169424
95,2,137354152,87410296
95,3,202494952,140104464
95,4,263323832,192590120
95,5,324594456,255269696
95,6,387080512,320741016
95,7,450018008,381548328
95,8,512923480,443825360
95,9,573957856,506823496
95,10,633569320,566722912
95,11,695995976,625333608
95,12,760411800,685479184
95,13,822253376,746134456
95,14,884825304,800858720
95,15,949624144,856460472
95,16,1014127288,913550768
95,17,1075857680,973088184
95,18,1143799744,1030759128
95,19,1205336608,1090214760
95,20,1267331816,1151714216
95,21,1332564008,1211803320
95,22,1398675688,1266488488
95,23,1466623440,1327243672
95,24,1531231984,1389775552
95,25,1594038856,1450943416
95,26,1657819816,1509766968
95,27,1719586384,1575326672
95,28,1784959808,1635997872
95,29,1849899752,1699473848
95,30,1913185160,1762460400
37,1,88680608,33265952
37,2,184173304,77870120
37,3,264233472,144512872
37,4,337390736,216571144
37,5,409808184,285387344
37,6,480087152,358718408
37,7,553055448,433750872
37,8,623799280,504022312
37,9,697015408,574442896
37,10,767786752,647969440
37,11,841847424,715100168
37,12,914492456,778914976
37,13,985692072,840528824
37,14,1060399968,902003664
37,15,1135412856,965586792
37,16,1213589520,1039731632
37,17,1285671576,1117102616
37,18,1359281048,1191341576
37,19,1434014984,1264898528
37,20,1506645088,1334304064
37,21,1582370952,1409187384
37,22,1658327392,1481704672
37,23,1731447840,1548974408
37,24,1808786088,1619221232
37,25,1885588048,1689793856
37,26,1958116096,1758709968
37,27,2030582520,1830761000
37,28,2105572840,1903504176
37,29,2183231936,1971987336
37,30,2257625704,2039009464
29,1,149249600,147782576
29,2,261824064,290005136
29,3,378116552,365369192
29,4,452163072,422833072
29,5,514453200,519019368
29,6,592164496,591792312
29,7,674887336,671622000
29,8,756579680,748159432
29,9,832933728,813540976
29,10,900228640,898536640
29,11,973749496,977930848
29,12,1053079376,1048565736
29,13,1139332840,1110747200
29,14,1213086752,1200640560
29,15,1287233208,1270283568
29,16,1368108224,1353359952
29,17,1440580400,1430774376
29,18,1509551560,1503068672
29,19,1596042416,1582966416
29,20,1669613544,1638335792
29,21,1725777776,1733714104
29,22,1761145752,1811623368
29,23,1853536016,1884674968
29,24,1938813736,1962719272
29,25,2044932976,2031162360
29,26,2115411880,2112538880
29,27,2194129192,2182084872
29,28,2274565848,2261053000
29,29,2326285912,2337212672
29,30,2395757848,2418260128
106,1,65862544,45043968
106,2,123905184,101773712
106,3,179523176,164233944
106,4,234792392,228710488
106,5,293530016,289296256
106,6,351755184,350847840
106,7,409496360,407933792
106,8,469338864,466676256
106,9,527575224,524025744
106,10,587091008,582028280
106,11,644486808,640731648
106,12,703863664,702053000
106,13,762901552,763259960
106,14,822034200,817351448
106,15,879981320,871151888
106,16,937270496,925414240
106,17,994517152,984465128
106,18,1052500088,1040275392
106,19,1110693904,1092622040
106,20,1167702448,1149304000
106,21,1225855984,1206216192
106,22,1285716392,1264949968
106,23,1345096872,1321416176
106,24,1404855640,1383532480
106,25,1462053536,1442938128
106,26,1521388864,1499750408
106,27,1576742984,1553681168
106,28,1632969552,1605403728
106,29,1687081400,1654029016
106,30,1741248464,1702916392
125,1,115176904,66288912
125,2,201743112,155070888
125,3,283891816,243382960
125,4,371728760,327723168
125,5,459780344,409645216
125,6,546961200,493772568
125,7,633317376,580483152
125,8,722987960,662256056
125,9,811767104,740450952
125,10,903192872,821210256
125,11,988338344,900411512
125,12,1061888008,995219312
125,13,1137872296,1073886256
125,14,1210293864,1177282256
125,15,1282984960,1255398960
125,16,1350673944,1323147984
125,17,1435699712,1405233656
125,18,1507987288,1471182816
125,19,1578342736,1551000224
125,20,1653718168,1624998816
125,21,1729358232,1697046952
125,22,1804815944,1771282488
125,23,1862419088,1852874392
125,24,1956325936,1927117696
125,25,2031557512,1994170232
125,26,2089393424,2078491192
125,27,2141212256,2153251432
125,28,2255927088,2231042648
125,29,2325983568,2310794144
125,30,2397618152,2383154832
19,1,130650448,106209104
19,2,231370472,246110520
19,3,336667360,368473760
19,4,443556464,436885968
19,5,514007424,515269104
19,6,597590360,592421440
19,7,679998536,661958744
19,8,747910104,742117128
19,9,820420056,820385872
19,10,900014248,887496120
19,11,949501648,970687936
19,12,1021945264,1047833032
19,13,1124032568,1121313240
19,14,1173318472,1193280288
19,15,1281507512,1271831088
19,16,1354178584,1347955400
19,17,1399456736,1426314440
19,18,1503849664,1504051768
19,19,1572086992,1573811368
19,20,1644685280,1654217360
19,21,1722879752,1729700152
19,22,1799610248,1804001376
19,23,1880748456,1882547808
19,24,1963715704,1951556592
19,25,2030494312,2034524096
19,26,2090943616,2105603520
19,27,2188797696,2186193888
19,28,2252136896,2259833016
19,29,2342253112,2316296328
19,30,2411588808,2409231896
151,1,45008920,27101688
151,2,90669856,61430288
151,3,133433536,89874800
151,4,180043880,131142800
151,5,229351792,180072168
151,6,275187624,225985352
151,7,322951328,275703880
151,8,373604768,324146080
151,9,423286344,377341256
151,10,467425728,439572984
151,11,514071408,493612344
151,12,564287408,542798008
151,13,615325984,593508416
151,14,664131440,641094040
151,15,711816840,683351024
151,16,757102848,728611160
151,17,799374344,774996392
151,18,845348960,819827920
151,19,889884960,867177520
151,20,932176504,914040592
151,21,976268304,963219072
151,22,1016089672,1008006856
151,23,1064277448,1058193088
151,24,1113569600,1106538912
151,25,1159647696,1153611944
151,26,1208885968,1202817880
151,27,1256042656,1253157600
151,28,1302336304,1305239264
151,29,1350021816,1352126952
151,30,1395827296,1403218184
